word,start,end,sentence,sense,pos_tag
ask,40,43,success in this island-hopping campaign ask establish air superiority,3,NN
ask,85,88,not that her cousin jack would n't help her cut through bureaucratic tape if that be ask to ensure her safety,3,VBN
ask,85,88,temperamental i iquid- f uc 1 missile like the air force 's familiar atlas and titan ask crew of five to fifteen man and lots of love care,3,NN
ask,12,15,wooden club ask two property a head sufficiently hard to withstand successive hit on the ball and a springy or whippy shaft,3,VB
ask,22,25,but a sea-level canal ask far more voluminous and difficult dig in mountainous panama than have be necessary in the middle eastern sand,3,NN
ask,40,43,as a union theater the arvada center be ask to cast at least half its role with equity actress,3,VBN
ask,33,36,each bit of progress continually ask a child to separate or leave behind the familiar our task be to offer support and encouragement,3,VB
ask,188,191,attempt by the industrialized country to avoid those real income decline through expansionary monetary policy or domestic price control simply increase inflationary pressure and delay the ask fundamental adjustment to the new cost of energy,3,JJ
ask,85,88,"blood salvage can sometimes eliminate or minimize the need for transfusion -- but it ask a $35,000 machine and a technician to run it",3,VBZ
ask,28,31,en- ergy and imagination be ask to figure out what type of gift one partner in the relationship be prepare to give and in what way the other be oblige and prepare to reciprocate,3,VBN
ask,73,76,this be consistent with the language of section 110(a) 2 d i i that only ask prohibition of significant contribution to nonattainment or interference with maintenance,3,VB
ask,8,11,they be ask to charge you sales tax only if they have a retail store office or warehouse in your state,3,VBN
ask,144,147,he agree that a site should be thoroughly assess while the 33-foot monopole tower may perform well in the texas panhandle a tall tower might be ask in area such as upstate new york or vermont,3,VBN
ask,17,20,the president be ask by law to devise a standby plan for ration gasoline to be use if the nation ever suffer a iry shortage of the most common petroleum product,3,VBN
ask,134,137,we can not translate man of course the mediator explain but we be prepare to move food sword bedding or tent in whatever quantity you ask,3,VBP
ask,135,138,because of the strong objection by several liberal assemblyman to give the lucrative check account business to the saving bank without ask social concession on mortgage ' and investment policy in return the saving bank check account issue have become one of the most difficult and controversial measure act in the legislature this year,3,JJ
ask,267,270,something in her ear another thousand cry for water more thousands squall for something to eat still more thousands argue over a piece of lint or the hint of shadow flit suddenly across a wall something so insignificant as to hardly deserve notice but that they feel ask her immediate and undivided attention so that all you could hear inside our house be the call of ma,3,IN
ask,209,212,this be the minot vanity and their backbone through the year that managingalways to attach themselves to the most honorable patron they have meanwhile restrict their own knavish trick to the surface diablerie ask of their profession that be to entertainmentonly,3,NN
ask,126,129,and a study in pediatrics show that 19 percent of all pediatric visit among 4- to 15-year-olds involve a psychosocial problem ask attention or intervention make such problem the most common chronic reason to consult a pediatrician,3,NN
ask,34,37,## it may sound quite sensible to ask american to show a photo id before step into a vote booth,3,VB
ask,29,32,guy who hunt in the mountain ask their truck to climb steep hill and these truck often see rugged offroad duty including deep mud,3,VB
ask,11,14,i would if ask attempt cold-calling the attorney general of our state to persuade him of the splendor of the niagara hall when diana his daughter finally give the okey-dokey to her suitor ben,3,VB
ask,13,16,if each part ask two component department xx will pull 50 unit of component from department xx,3,VBZ
ask,16,19,when tom brokaw ask him bluntly if the bad news do n't ask a revision in his strategy clinton slide off the point without answering,3,VB
ask,55,58,when tom brokaw ask him bluntly if the bad news do n't ask a revision in his strategy clinton slide off the point without answering,3,VB
ask,70,73,almost as independent be the bundesbank as its president kffil be not ask to consult,3,VB
ask,12,15,wheaty have ask two outing a day to the dog run in washington square park and billy who live on fifth avenue just north of one fifth have develop the habit then of walk,3,VBN
ask,46,49,kerner for the situation that apparently will ask the state-wide election of all 177 state representative in 1964,3,VB
ask,179,182,if an investigational significant risk device be prove to be substantially similar to an existing device however an approval know as a 510k may be obtain and no clinical study be ask,3,VBN
