word,start,end,sentence,sense,pos_tag,original_sense
independent,75,86,the french revolution as lord acton observe be not about the limitation of independent power but the abrogation of all intermediate power that get in its way,2,JJ,sovereign
appropriate,144,155,they also possess imperial rivalry and religious ideology that drive them outward across the world 's ocean in search of new land and people to appropriate,1,VB,conquer
appropriate,19,30,though arab do not appropriate palestine until <nul> 634 they have remain ever since first as ruler and later as the subject of an ottoman hegemony that end after the british capture jerusalem in 1917,1,VB,conquer
appropriate,30,41,i try to fight it but it soon appropriate me,1,VB,conquer
appropriate,110,121,they no long feel inferior to those english-speaking canadian who have rule their economic live since they be appropriate by the british in 1759,1,JJ,conquer
appropriate,63,74,the little laugh say why so ferocious when you have nothing to appropriate,1,VB,conquer
appropriate,28,39,but any resolute person can appropriate the demand of the flesh he have a harder battle to win,1,VB,conquer
appropriate,197,208,she too be appall at the think of this fine schooner be be burn and when no one else would help levin she grab an ax and disappear into the flame but she have choose a spot which no one could have appropriate the fire be rage and she have to withdraw,1,RP,conquer
appropriate,30,41,would the u.s.- have fight to appropriate the middle eastern oil field if saddam hussein have peacefully persuade kuwait saudi arabia et al,1,VB,conquer
appropriate,70,81,as the white man move west he take the quarter horse with him to help appropriate and settle the continent,1,VB,conquer
appropriate,28,39,there be no need for him to appropriate city when he be the chief priest of god in the world,1,VB,conquer
appropriate,182,193,use his intelligence courage in man-to-man combat his own genealogy very important in traditional hawaiian culture diplomacy western arm and capable advisor and underling kamehameha appropriate all of the big island of hawaii in the 1790s,1,VBP,conquer
appropriate,173,184,the artist with whom we have communedthis morning have achieve most of the goal of heroism and religion they have force us to remain perpetually in their presence they have appropriate death in these room the suffering of history be temporarily ease time the destroyer be imprison and hold at bay,1,JJ,conquer
appropriate,46,57,but remember one of the best way for child to appropriate motion sickness be to allow their balance system to practice adapt to car travel,1,VB,conquer
appropriate,140,151,it be 190 obvious to everyone in view of the demoralized condition of the chinese nationalist force at that time that the red chinese could appropriate formosa with ease unless they be block by the american fleet,1,VB,conquer
appropriate,97,108,79 behavior the continue struggle of kitty dukakis the wife of the defeat presidential contender appropriate an amphetamine habit but she be battle alcohol abuse,1,VBP,conquer
appropriate,42,53,but as play by nymphet barbara harris she appropriate whole audience night after night make oh dad poor dad mamma be hang you in the closet and i be feelin ' so sad the most notable success of the off-broadway season,1,JJ,conquer
appropriate,30,41,unlike venice it never try to appropriate territory,1,VB,conquer
appropriate,30,41,// the strategy of divide and appropriate usually base on regional intelligence underlie many of the greatest exploit of empire building,1,JJ,conquer
appropriate,24,35,but then i come i see i appropriate baby,1,VBP,conquer
appropriate,40,51,angela open in maine on may 24 1966 and appropriate manhattan,1,JJ,conquer
appropriate,72,83,## as a combat correspondent in world war ii david richardson strive to appropriate his fear by join in the fight himself,1,VB,conquer
appropriate,26,37,once alexander set oft to appropriate persia greece never see him again,1,VB,conquer
appropriate,21,32,an individual should appropriate his sense and lead a life of austerity and,1,VB,conquer
appropriate,0,11,appropriate virtually denude the land be wide open for settler and a number of sullivan 's soldier who have see it in its glory be among the first to move in,1,JJ,conquer
appropriate,20,31,constance manage to appropriate her dread long enough to address the constable,1,VB,conquer
appropriate,110,121,last week as the chilean finish their tour of the u.s.- they make it plain that they have come see and not be appropriate,1,JJ,conquer
appropriate,36,47,their only interest appear to be in appropriate your planet-all of it he finish,1,JJ,conquer
appropriate,17,28,timely invention appropriate prairie pioneer in the 1830s find topsoil nearly two foot deep,1,JJ,conquer
appropriate,61,72,angus puff up from the hunt as you be i think you have go to appropriate a goddess or two,1,VB,conquer
appropriate,165,176,successive administration and congress have successfully pursue for four decade from 1945 a world in which all people can seek to fulfill themselves without have to appropriate or to dominate or to exploit other people,1,VB,conquer
